0,1,2,3,4,5
1487860,3,0.042987,99.4336,-78.7606,-72.5371
1599289,1,0.001596,99.3505,-30.3358,59.3487
1599289,3,0.0514947,99.3495,-30.3366,59.3488
1649457,1,0.06332,99.8158,79.5228,-62.3929
1649457,3,0.00755274,99.8158,79.5228,-62.3929
1709124,1,0.010355,99.7672,36.8536,-52.554
1709124,3,0.0375842,99.7665,36.8539,-52.5537
1709561,1,0.010876,98.1092,27.6886,77.5758
1709561,5,0.108062,98.1072,27.6922,77.5768
1780918,1,0.010876,99.989,44.7348,5.90247
1780918,3,0.0540316,99.9881,44.7359,5.90223
2012240,1,0.06332,99.5626,-57.2352,31.0541
2012240,3,0.0150496,99.5625,-57.235,31.0541
2081514,1,0.06332,99.6931,22.1046,9.16237
2081514,3,0.0197122,99.6929,22.1044,9.16227
2144608,1,0.010876,99.3875,69.8779,-69.5716
2144608,3,0.0409969,99.3873,69.8787,-69.572
2253966,1,0.06332,-58.7791,-79.5208,42.3513
2253966,4,0.0128369,-58.779,-79.5207,42.3513
2597486,1,0.06332,99.7825,-54.5542,-11.5903
2597486,3,0.0320055,99.782,-54.5543,-11.59
2598806,1,0.06332,99.6611,-63.5373,48.5369
2598806,3,0.0470132,99.6616,-63.5378,48.536
2650780,1,0.06332,99.7743,-43.2522,31.6477
2650780,4,0.0247049,99.7741,-43.2526,31.6478
2713250,1,0.06332,99.8364,-24.6214,-50.4834
2713250,3,0.0183479,99.8363,-24.6214,-50.4832
2770750,1,0.06332,99.6653,-0.304397,25.3781
2770750,3,0.0287794,99.6652,-0.304885,25.378
2945195,1,0.00925,99.721,-77.7963,68.7484
2945195,3,0.0381118,99.7214,-77.7966,68.7491
3022472,1,0.06332,99.8402,60.825,-13.5599
3022472,3,0.0339367,99.8397,60.8252,-13.5603
3194264,1,0.06332,99.7824,35.5906,67.3045
3194264,3,0.0166081,99.7822,35.5907,67.3045
3246605,1,0.06332,99.6941,-48.1157,-77.0188
3246605,3,0.0399247,99.6939,-48.1153,-77.0196
3374911,1,0.010876,99.5137,-1.83919,-75.4452
3374911,4,0.0938193,99.5143,-1.84206,-75.4435
3375690,1,0.010876,99.608,22.8656,1.91459
3375690,5,0.0390304,99.6077,22.8661,1.91401
3375690,4,0.0103861,99.3009,22.7384,2.13495
3376091,1,0.06332,99.9657,9.88576,77.5256
3376091,3,0.00161582,99.9657,9.88575,77.5256
3588763,1,0.010355,99.835,-66.1799,-11.4354
3588763,3,0.0464351,99.8344,-66.1805,-11.436
3638536,1,0.06332,99.9102,3.98657,-79.3858
3638536,3,0.00104363,99.9102,3.98658,-79.3858
3639403,1,0.00227,99.7438,-9.68602,-51.6989
3639403,2,0.04273,99.7429,-9.68635,-51.6988
3689268,1,3.2e-05,99.7153,35.9934,-65.3589
3689268,3,0.0609086,99.7158,35.992,-65.3597
3788386,1,0.010876,98.9747,-52.9227,57.9144
3788386,3,0.0330282,98.9741,-52.9229,57.9146
3839813,1,0.010355,98.2327,3.86708,36.8134
3839813,3,0.0517504,98.2319,3.86764,36.8126
3840226,1,0.06332,98.5191,11.5267,67.3334
3840226,5,0.045463,98.5188,11.5271,67.3343
3889816,1,0.06332,99.9905,-1.12949,74.8302
3889816,3,0.0197401,99.9903,-1.12947,74.8301
3943934,1,0.010876,99.9445,-30.8528,63.098
3943934,2,0.059124,99.9451,-30.8518,63.0968
3996790,1,0.06332,99.9882,-1.76016,31.4087
3996790,3,0.00593487,99.9882,-1.76018,31.4087
4046324,1,0.06332,99.6165,65.3513,1.69671
4046324,5,0.0260055,99.6165,65.351,1.69701
4151727,1,0.010355,99.9328,-23.1819,-59.2287
4151727,3,0.0234957,99.9328,-23.1822,-59.229
4208390,1,0.06332,99.9923,68.1289,-53.9197
4208390,5,0.0181226,99.9921,68.1291,-53.9197
4315114,1,0.010355,99.854,58.192,-10.1205
4315114,3,0.0300581,99.8543,58.1915,-10.1204
4366346,1,0.06332,99.6009,-69.7383,-67.1623
4366346,5,0.0278468,99.6006,-69.7387,-67.1621
4467143,1,0.000202,34.5464,-79.9831,-51.5797
4467143,4,0.0545045,34.5455,-79.9824,-51.5806
4467501,1,0.010876,99.9759,49.909,26.573
4467501,3,0.0237295,99.9762,49.9092,26.5732
4515823,1,0.06332,99.9638,-4.98121,-21.9633
4515823,3,0.0110997,99.9637,-4.98119,-21.9633
4563267,1,0.06332,99.8338,-21.8418,-6.08273
4563267,3,0.00323752,99.8338,-21.8418,-6.08273
4668555,1,0.010876,99.4646,12.2053,37.3833
4668555,3,0.00192895,99.4642,12.2053,37.3827
4668555,3,0.0398105,99.4643,12.205,37.3819
4668555,4,0.001844,99.4642,12.2052,37.3824
4668555,5,0.00417565,99.4643,12.2052,37.3824
4669974,1,0.00227,99.8818,-29.9519,-60.2114
4669974,4,0.0300151,99.8818,-29.9516,-60.212
4670165,1,0.00227,99.8578,-31.9176,-57.5806
4670165,3,0.0463278,99.8576,-31.9186,-57.5809
4716242,1,0.06332,99.9605,49.602,-8.63405
4716242,3,0.00763796,99.9605,49.602,-8.63401
4764020,1,0.06332,99.8257,-40.5661,-66.6847
4764020,3,0.0229594,99.8256,-40.5661,-66.6843
4812905,1,0.06332,99.6669,34.2711,52.2997
4812905,3,0.0443561,99.6667,34.2715,52.2987
4870374,1,0.010355,99.8226,-66.5149,-34.3793
4870374,3,0.0904975,99.8202,-66.5157,-34.3775
4920192,1,0.017041,99.8385,13.4576,-72.0575
4920192,3,0.0197933,99.8384,13.4578,-72.0576
4971223,1,0.06332,99.9748,4.71618,-63.7662
4971223,3,0.0366254,99.9743,4.7162,-63.7656
5022957,1,0.00925,98.378,56.4168,-12.6931
5022957,2,0.09675,98.3763,56.4193,-12.6915
5024106,1,0.010876,99.7484,27.8147,17.7449
5024106,3,0.0459046,99.7478,27.8147,17.744
5070626,1,0.010876,99.8934,-15.5069,-40.4238
5070626,4,0.0237291,99.8935,-15.5072,-40.4237
5124830,1,0.06332,99.9911,-70.9773,37.2734
5124830,3,0.00488617,99.9911,-70.9773,37.2734
5171239,1,0.06332,99.5561,-76.1964,-35.4586
5171239,3,0.00909542,99.5561,-76.1963,-35.4585
5217663,1,0.010355,99.6788,-79.5185,-32.7727
5217663,3,0.0518896,99.6795,-79.5195,-32.7723
5218141,1,0.06332,99.9893,18.6254,21.1026
5218141,4,0.0424049,99.9886,18.6248,21.1028
5264873,1,0.06332,99.6195,-3.47522,-1.70001
5264873,5,0.0219076,99.6192,-3.47531,-1.70021
5265002,1,0.00925,99.1067,66.0894,-15.6956
5265002,3,0.0386902,99.1063,66.0892,-15.6949
5265218,1,0.06332,99.6069,-65.7649,-68.5343
5265218,3,0.0440674,99.6065,-65.7647,-68.5334
5317388,1,0.010355,99.7194,8.15047,14.4772
5317388,3,0.0427262,99.7189,8.1508,14.4779
5367004,1,0.017041,99.494,-2.30247,0.131541
5367004,3,0.0832146,99.4916,-2.30319,0.130247
5417992,1,0.010876,99.7786,-3.44503,59.5538
5417992,3,0.0640584,99.7789,-3.44648,59.5548
5479759,1,0.00227,99.8228,-31.8386,-13.9273
5479759,3,0.0315709,99.8224,-31.8383,-13.9276
5481798,1,0.00925,99.7954,60.2895,35.9573
5481798,3,0.0386907,99.7946,60.2895,35.9575
5527900,1,0.06332,99.9935,-75.0134,-11.1244
5527900,3,0.00217056,99.9935,-75.0134,-11.1244
5576267,1,0.06332,99.4478,-79.7016,20.0875
5576267,4,0.0381293,99.4474,-79.7012,20.0869
5577274,1,0.06332,99.9722,43.4148,-0.591532
5577274,3,0.0164689,99.9723,43.4147,-0.591452
5632740,1,0.010355,99.4657,19.5546,-56.8792
5632740,3,0.0427337,99.4651,19.5553,-56.8789
5682781,1,0.06332,99.5557,-14.3075,31.0152
5682781,3,0.0159908,99.5555,-14.3075,31.0153
5786234,1,0.06332,99.9816,-12.0429,-76.5755
5786234,3,0.0228762,99.9814,-12.0426,-76.5754
5835179,1,0.010876,99.9084,-46.8259,57.3392
5835179,2,0.031124,99.9088,-46.8255,57.3394
5878295,1,0.06332,29.0735,79.6551,19.1475
5878295,4,0.0163774,29.0735,79.6552,19.1476
5975817,1,0.00925,99.9965,53.3779,76.4176
5975817,3,0.00282598,99.9954,53.3793,76.4178
5975817,3,0.00659923,99.9935,53.379,76.4165
5975817,3,0.00928592,99.9905,53.3771,76.4166
5975817,3,0.00782962,99.9875,53.3746,76.4181
5975817,3,0.0659994,99.9857,53.3739,76.4178
6075559,1,0.06332,99.4897,65.3628,-55.2001
6075559,6,0.023026,99.4895,65.3629,-55.1998
6077045,1,0.017041,99.7714,-63.8195,-67.4829
6077045,3,0.0373077,99.7706,-63.8193,-67.4831
6125203,1,0.010876,99.9667,15.007,77.7142
6125203,3,0.0650649,99.967,15.0057,77.7155
6126186,1,0.017041,99.278,-8.19637,7.08962
6126186,3,0.0397383,99.2775,-8.19698,7.08943
6126209,1,0.010876,99.6254,19.0454,-62.495
6126209,2,0.042124,99.6249,19.046,-62.4945
6176003,1,0.00925,99.7477,-8.96126,68.3625
6176003,3,0.0432115,99.7474,-8.96214,68.3627
6178163,1,0.06332,99.9788,-29.5338,-38.3256
6178163,4,0.00280695,99.9788,-29.5338,-38.3256
6383771,1,0.00925,99.7561,1.98586,-6.52774
6383771,3,0.0505072,99.7552,1.98504,-6.52762
6433128,1,0.002499,99.7875,-18.2773,-68.1823
6433128,4,0.0991549,99.7852,-18.2794,-68.1803
6482190,1,0.002499,99.1997,-51.2871,-68.582
6482190,3,0.05669,99.1992,-51.2873,-68.5834
6483593,1,0.010876,99.3169,-33.1031,38.7771
6483593,3,0.0370697,99.3165,-33.1031,38.7764
6483611,1,0.06332,98.9727,-51.6825,-8.3751
6483611,3,0.0488921,98.9728,-51.6825,-8.37391
6534188,1,0.06332,99.9068,-31.6872,-3.53167
6534188,3,0.0140669,99.9068,-31.6872,-3.5315
6586491,1,0.00925,99.9519,38.9554,-30.726
6586491,3,0.0311827,99.9514,38.9557,-30.7261
6632267,1,0.06332,98.8849,-62.2223,48.3714
6632267,3,0.041993,98.8848,-62.2224,48.3724
6682962,1,0.000514,99.9733,1.96607,6.591
6682962,3,0.062382,99.9743,1.96467,6.59061
6729962,1,0.06332,99.595,-14.6122,-36.7353
6729962,4,0.0209341,99.595,-14.6123,-36.7357
6830414,1,0.010876,99.8035,55.2216,-47.8237
6830414,3,0.0364031,99.8028,55.2214,-47.8235
6832303,1,0.06332,99.9537,-46.2405,60.2419
6832303,3,0.00104598,99.9537,-46.2405,60.2419
6933115,1,0.002499,99.9402,-14.1127,-59.885
6933115,3,0.0343108,99.9401,-14.1127,-59.8857
6985615,1,0.06332,99.6296,65.9387,19.7828
6985615,3,0.0373424,99.629,65.9383,19.7832
7035820,1,0.00925,99.9588,65.3886,-62.6083
7035820,3,0.0380588,99.9588,65.3894,-62.6083
7088844,1,0.00925,99.0924,0.109338,-9.95824
7088844,5,0.0484459,99.0934,0.10919,-9.95873
7137683,1,0.002032,99.7843,40.1,-11.4833
7137683,3,0.0459085,99.7834,40.1006,-11.4831
7139274,1,0.010876,98.6078,-79.4002,24.5084
7139274,3,0.0523626,98.6083,-79.4007,24.5095
7190673,1,0.002032,98.6456,71.1481,34.9401
7190673,4,0.0550769,98.6454,71.1495,34.9396
7190673,3,0.000888333,98.9095,71.0498,34.7929
7243168,1,0.06332,99.7222,60.3363,3.28258
7243168,2,0.03068,99.7217,60.336,3.28261
7449292,1,0.010876,99.9375,37.8398,-70.3147
7449292,3,0.0222255,99.9372,37.8401,-70.3147
7498058,1,0.06332,99.8951,-65.188,76.3686
7498058,3,0.0373854,99.8945,-65.1882,76.369
7499999,1,0.00925,99.4993,71.0585,-42.2136
7499999,3,0.027581,99.4994,71.058,-42.2136
7551425,1,0.002499,99.8561,-50.5102,-13.7191
7551425,6,0.0779747,99.8544,-50.5085,-13.7184
7601567,1,0.06332,99.8399,25.1444,17.5856
7601567,3,0.0145614,99.8398,25.1444,17.5858
7602846,1,0.00925,99.9362,-43.643,5.99052
7602846,3,0.0290268,99.9365,-43.6432,5.99013
7604088,1,0.06332,99.8546,43.8508,38.9434
7604088,3,0.0126078,99.8546,43.851,38.9435
7604333,1,0.00925,99.5863,-25.6343,-23.3628
7604333,3,0.0282876,99.5862,-25.6338,-23.3628
7604519,1,0.06332,99.4416,-35.882,36.098
7604519,3,0.0242215,99.4416,-35.8816,36.0982
7702068,1,0.010876,99.5513,48.0829,-65.158
7702068,3,0.0428847,99.5516,48.0838,-65.158
7752795,1,0.06332,98.8053,18.7364,43.8279
7752795,4,0.0220454,98.8051,18.7362,43.8277
7800854,1,0.010876,99.9897,70.2948,-53.4857
7800854,3,0.0611013,99.9897,70.2937,-53.487
7849820,1,0.06332,99.9647,-43.4409,-52.5351
7849820,3,0.0116193,99.9646,-43.4409,-52.5351
7951383,1,0.00925,99.5829,-20.1372,-70.5012
7951383,3,0.0366917,99.5827,-20.1367,-70.5007
8350977,1,0.010876,99.8661,47.0057,-60.8049
8350977,3,0.0316465,99.8663,47.0062,-60.8051
8557075,1,0.00925,99.9392,52.4989,79.1514
8557075,3,0.0318772,99.9386,52.4988,79.1512
8559028,1,0.010876,99.9655,-22.6189,-21.632
8559028,3,0.0229602,99.9654,-22.6188,-21.6324
8775187,1,0.06332,99.4225,73.8622,-16.0162
8775187,3,0.0423339,99.4218,73.8621,-16.0169
8827118,1,0.000514,98.2781,-21.7801,-46.1998
8827118,3,0.0562705,98.2779,-21.7792,-46.2009
8827145,1,0.010876,99.2521,-25.3577,-68.7727
8827145,4,0.0460394,99.2513,-25.3581,-68.7721
8923632,1,0.010355,99.9447,-52.7936,29.6238
8923632,3,0.0242343,99.9445,-52.7933,29.6237
8924490,1,0.010355,99.4697,14.8479,43.0987
8924490,3,0.0427557,99.469,14.8472,43.0988
8924937,1,0.06332,98.661,-49.4213,-10.1033
8924937,4,0.0184161,98.6607,-49.4214,-10.1033
8926064,1,0.002499,99.6946,65.6804,19.2222
8926064,3,0.0758728,99.6947,65.6797,19.2245
9022822,1,0.00227,99.7367,79.8438,-58.4305
9022822,3,0.0648663,99.7363,79.8456,-58.4303
9071391,1,0.002499,99.7928,-77.9404,-44.3549
9071391,2,0.042501,99.7929,-77.9405,-44.3558
9124441,1,0.06332,98.806,-45.0828,-47.9294
9124441,4,0.0277579,98.8062,-45.0832,-47.9296
9225210,1,0.06332,98.9798,72.3536,31.698
9225210,3,0.0443777,98.9798,72.3536,31.699
9226563,1,0.06332,99.9714,3.60869,2.60075
9226563,3,0.017867,99.9712,3.60871,2.60066
9327763,1,0.010876,99.7561,32.5358,66.4892
9327763,3,0.0302464,99.7563,32.5358,66.4898
9427790,1,0.000366,99.6667,72.6975,60.6957
9427790,3,0.046921,99.6659,72.6969,60.6953
9478545,1,0.002499,99.8883,-16.7461,-76.2869
9478545,3,0.0298461,99.8881,-16.7466,-76.2872
9479630,1,0.06332,99.7867,-44.0022,-57.083
9479630,3,0.00857217,99.7866,-44.0022,-57.083
9528696,1,0.00925,99.8049,-5.87309,46.8628
9528696,3,0.0297345,99.8043,-5.87302,46.8629
9577999,1,0.010876,99.9756,20.442,38.0123
9577999,3,0.0206795,99.9755,20.4417,38.0122
9578917,1,0.010876,99.9775,-3.90904,-19.9095
9578917,3,0.0689117,99.976,-3.90768,-19.9091
9580233,1,0.010355,99.9012,-72.2043,-62.542
9580233,3,0.035593,99.9008,-72.2049,-62.5418
9631086,1,0.010355,98.3721,54.2923,-73.2009
9631086,3,0.0446113,98.3721,54.2913,-73.2008
9679091,1,0.010876,98.7535,8.79069,74.143
9679091,3,0.0422285,98.7537,8.79139,74.1424
9681597,1,0.06332,99.0526,74.0619,-39.8358
9681597,3,0.054391,99.0521,74.0628,-39.8348
9726809,1,0.002499,99.9048,-48.8058,12.2448
9726809,3,0.0335822,99.905,-48.8059,12.2454
9726913,1,0.06332,99.2463,61.0181,33.228
9726913,5,0.0345791,99.2461,61.0174,33.2277
9775351,1,0.06332,99.9178,-46.7249,8.49182
9775351,4,0.000889115,99.9178,-46.7249,8.49183
9775987,1,0.010355,99.9685,-60.5594,55.9522
9775987,3,0.0369933,99.9683,-60.5595,55.953
9822265,1,0.00925,99.5304,57.3633,-58.5154
9822265,3,0.038694,99.5297,57.3637,-58.5156
9871563,1,0.010876,99.3584,67.9266,-22.9373
9871563,3,0.0337106,99.3583,67.9265,-22.9367
9923767,1,0.000514,98.3686,-59.12,13.8332
9923767,3,0.0538516,98.3682,-59.1208,13.8342
9978642,1,0.06332,96.4479,-34.5123,-16.7463
9978642,4,0.040893,96.4471,-34.5127,-16.7461
45547,1,0.06332,99.4733,-37.8138,-42.4966
45547,3,0.030818,99.4733,-37.8143,-42.497
80872,1,0.06332,99.3188,57.4232,-43.4615
80872,4,0.0326439,99.3186,57.4231,-43.4609
292865,1,0.06332,99.7688,-29.8537,6.29743
292865,4,0.0249406,99.7685,-29.8536,6.29712
335793,1,0.010876,99.9082,-62.6896,47.1544
335793,3,0.0453106,99.9074,-62.6902,47.1549
335794,1,0.00925,99.6759,22.1651,-29.868
335794,3,0.0450942,99.6755,22.1641,-29.8679
338052,1,0.010355,99.8907,31.7675,14.0574
338052,3,0.0234814,99.8906,31.7673,14.0572
388536,1,0.002032,98.4211,0.727862,-53.8384
388536,4,0.0592099,98.4206,0.728524,-53.8371
438133,1,0.002499,99.3602,34.0768,-50.0766
438133,4,0.0572432,99.3595,34.076,-50.0755
438579,1,0.000514,99.994,64.4391,-75.5929
438579,3,0.00501261,99.9953,64.4411,-75.5937
438579,3,0.00690627,99.9974,64.4408,-75.5942
438579,3,0.0138218,99.9969,64.4414,-75.5954
438579,3,0.0280969,99.9966,64.4414,-75.5958
484464,1,0.06332,99.9484,35.9913,49.0619
484464,3,0.0391749,99.948,35.9907,49.0616
486159,1,0.002032,99.8798,31.2693,47.0245
486159,3,0.0465636,99.8797,31.2704,47.0243
540008,1,0.010876,99.9447,62.8961,-31.4259
540008,3,0.0390478,99.9448,62.8968,-31.4255
587714,1,0.010355,99.8986,-56.1296,29.2807
587714,3,0.0272137,99.8985,-56.13,29.2806
632338,1,0.06332,99.8387,-51.2992,32.435
632338,3,0.00700243,99.8386,-51.2992,32.435
681771,1,0.010876,99.0634,-45.7817,-21.7309
681771,3,0.0434583,99.0629,-45.7819,-21.7301
769391,1,0.040446,99.873,67.9827,69.0912
769391,3,0.0151662,99.8729,67.9828,69.0911
815264,1,0.002499,99.8656,-4.23789,-42.7803
815264,3,0.0313385,99.8656,-4.23785,-42.7809
815536,1,0.06332,99.9775,1.01496,-17.988
815536,4,0.0167832,99.9775,1.01515,-17.9881
859368,1,0.06332,99.1114,28.9166,71.3159
859368,4,0.0371335,99.1109,28.9168,71.3153
859749,1,0.06332,99.9278,38.6715,37.3726
859749,3,0.0525743,99.9271,38.6705,37.372
1027637,1,0.06332,99.6429,59.6287,-60.4558
1027637,4,0.0248329,99.6426,59.6287,-60.4555
1112531,1,0.010876,99.6102,-7.13437,52.7367
1112531,3,0.0415813,99.6093,-7.13422,52.7366
1156539,1,0.00925,99.9679,10.3064,32.5009
1156539,3,0.0318682,99.9676,10.3068,32.5006
1290813,1,0.06332,99.9697,72.1779,52.6243
1290813,3,0.035,99.9693,72.1773,52.6242
1343534,1,0.00925,99.8762,77.0612,74.4137
1343534,3,0.0282989,99.8761,77.0615,74.4141
1381478,1,0.06332,99.8949,-45.7858,41.6991
1381478,3,0.0254925,99.8947,-45.7854,41.6992
1426790,1,0.06332,99.9364,39.8943,69.2801
1426790,5,0.0270648,99.936,39.8945,69.2801
1564509,1,0.00925,99.9117,71.8243,46.4425
1564509,3,0.0290254,99.9115,71.8238,46.4423
1603234,1,0.00925,99.9552,5.24023,-4.93297
1603234,3,0.0444568,99.9546,5.23942,-4.93302
1646861,1,0.06332,98.8883,8.79408,41.8359
1646861,3,0.0347025,98.8878,8.79382,41.8364
1729446,1,0.06332,99.9429,-74.5525,9.47106
1729446,3,0.0219906,99.9426,-74.5527,9.47096
1767574,1,0.06332,99.9375,17.5635,25.6833
1767574,4,0.0303356,99.9371,17.5635,25.6838
1768269,1,0.010876,99.9822,10.8823,70.6537
1768269,3,0.0156705,99.9838,10.8767,70.6479
1768269,3,0.00960575,99.9826,10.8697,70.6467
1768269,3,0.0751327,99.9807,10.8696,70.6482
1770281,1,0.06332,99.9468,-38.4657,-36.4324
1770281,3,0.00103192,99.9468,-38.4657,-36.4324
1931265,1,0.017041,99.8246,-74.5014,-24.5507
1931265,3,0.0336932,99.8241,-74.5018,-24.5508
1931324,1,0.010876,99.9716,67.0569,47.2665
1931324,3,0.030251,99.9713,67.0565,47.2665
2025691,1,0.06332,99.7196,-60.9675,42.5571
2025691,5,0.0511114,99.7196,-60.9684,42.558
2025778,1,0.00925,99.9606,-8.7133,-29.286
2025778,3,0.0332701,99.9601,-8.71296,-29.2862
2058559,1,0.010355,99.5641,13.9779,59.0362
2058559,3,0.0427339,99.5633,13.9779,59.0367
2059780,1,0.00925,99.5462,31.2666,21.8409
2059780,3,0.0380221,99.5458,31.2659,21.841
2060858,1,0.010876,99.8036,-76.7462,-31.3145
2060858,3,0.030274,99.803,-76.7461,-31.3144
2105900,1,0.010876,99.7696,-24.5536,59.8235
2105900,3,0.0350882,99.7693,-24.5536,59.8228
2106035,1,0.06332,99.9892,-24.96,4.59812
2106035,3,0.00803521,99.9891,-24.96,4.59813
2107039,1,0.06332,99.9354,-17.3351,54.4438
2107039,3,0.0037927,99.9354,-17.3351,54.4438
2108252,1,0.00925,99.8903,23.0928,-43.26
2108252,3,0.0438699,99.89,23.0937,-43.2602
2158732,1,0.000514,99.279,-62.9992,-67.7515
2158732,3,0.0399566,99.2787,-62.9986,-67.7521
2159381,1,0.010876,99.7873,3.6817,-59.5409
2159381,3,0.0422127,99.7876,3.68189,-59.54
2202474,1,0.06332,99.924,-54.5831,4.91338
2202474,8,0.033141,99.9239,-54.5826,4.91301
2202474,7,0.00432972,99.9767,-54.6053,4.94696
2245820,1,0.06332,99.772,-71.3403,43.4372
2245820,3,0.0136078,99.7719,-71.3404,43.4373
2289437,1,0.06332,98.8691,-48.2001,33.2826
2289437,3,0.0395068,98.869,-48.2009,33.2824
2289984,1,0.010876,17.8586,47.8229,-79.8366
2289984,5,0.0506226,17.8573,47.8229,-79.8366
2333481,1,0.06332,99.9829,-3.59551,-20.3198
2333481,3,0.0219719,99.9829,-3.59533,-20.3201
2376731,1,0.06332,99.9027,61.8242,44.7766
2376731,3,0.00325646,99.9026,61.8242,44.7766
2503043,1,0.00925,99.7612,53.0104,35.9587
2503043,3,0.0651857,99.7608,53.0122,35.9585
2548676,1,0.06332,98.7643,57.5988,-33.7092
2548676,3,0.0377065,98.7644,57.5995,-33.7094
2581072,1,0.06332,99.8544,-2.27444,-31.0971
2581072,3,0.017872,99.8541,-2.27433,-31.0971
2630158,1,0.010876,98.9129,53.1337,50.088
2630158,4,0.0927754,98.9131,53.1348,50.0849
2726071,1,0.002499,99.129,-67.6487,40.742
2726071,3,0.0467651,99.1283,-67.6484,40.7412
2814491,1,0.06332,99.6088,51.1153,-42.9044
2814491,3,0.00647834,99.6088,51.1153,-42.9044
3092067,1,0.010355,99.9742,9.56135,73.4526
3092067,3,0.027192,99.9739,9.56171,73.4526
3232637,1,0.00925,99.7017,-59.7255,15.1744
3232637,2,0.04375,99.7014,-59.7246,15.1746
3331011,1,0.06332,99.8993,5.7998,-69.01
3331011,3,0.00163587,99.8993,5.7998,-69.01
3370816,1,0.010876,99.704,-14.1304,-6.81537
3370816,3,0.040942,99.704,-14.13,-6.81617
3372148,1,0.06332,99.6748,-13.5407,-77.6703
3372148,3,0.0335871,99.6742,-13.5409,-77.6701
3412727,1,0.06332,99.9419,-62.1484,-42.2061
3412727,3,0.00159984,99.9419,-62.1484,-42.2061
3414378,1,0.06332,99.9974,-56.1994,37.6484
3414378,3,0.00164077,99.9974,-56.1993,37.6484
3502985,1,0.06332,99.601,-14.9392,31.5265
3502985,8,0.0330027,99.6011,-14.9398,31.5267
3502985,7,0.00886142,99.7629,-14.7035,31.6035
3545983,1,0.010876,98.9276,25.0608,-61.881
3545983,3,0.0894154,98.925,25.0622,-61.8818
3597151,1,0.00925,99.5336,77.9303,74.4313
3597151,3,0.0573467,99.5333,77.9313,74.4324
3799739,1,0.010876,99.9598,61.9968,54.9442
3799739,3,0.0207045,99.9597,61.9966,54.9441
3800560,1,0.00925,99.8486,37.0993,-41.8279
3800560,3,0.07428,99.8472,37.1005,-41.8266
3999951,1,0.06332,99.8902,9.62342,-64.0366
3999951,3,0.0145671,99.8903,9.62328,-64.0367
4001836,1,0.002499,-99.9706,38.1999,43.0078
4001836,4,0.0268346,-99.9701,38.1998,43.0079
4201477,1,0.06332,99.5014,35.3587,9.61009
4201477,3,0.0221384,99.5012,35.3589,9.60998
4247923,1,0.010355,99.6908,22.8501,-22.8665
4247923,3,0.0501138,99.6899,22.8495,-22.866
4297472,1,0.06332,99.9642,10.1036,7.1485
4297472,5,0.0139879,99.9643,10.1037,7.14857
4297940,1,0.06332,99.8949,-65.9238,32.7654
4297940,3,0.0543726,99.8941,-65.925,32.765
4298778,1,0.017041,99.6448,29.769,68.0667
4298778,3,0.0226635,99.6446,29.7689,68.067
4299376,1,0.06332,98.0739,7.51156,42.998
4299376,3,0.0354594,98.0736,7.51112,42.9985
4392309,1,0.010876,99.9226,-61.9738,-19.2452
4392309,3,0.0330252,99.9222,-61.9742,-19.2454
4491236,1,0.06332,99.9274,52.9119,62.2501
4491236,4,0.0272353,99.9271,52.9117,62.2499
4582543,1,0.010876,99.6733,-65.2448,4.24732
4582543,3,0.0409507,99.6737,-65.2454,4.24781
4734422,1,0.06332,99.9187,-49.0302,-63.5899
4734422,3,0.00109991,99.9187,-49.0302,-63.5899
4734618,1,0.06332,99.9719,35.3207,28.6155
4734618,4,0.00681638,99.9719,35.3208,28.6155
4885567,1,0.002499,99.5537,52.1785,69.8573
4885567,3,0.0454603,99.5534,52.1795,69.8575
4987608,1,0.06332,99.6209,4.94498,1.72885
4987608,3,0.0219578,99.6206,4.94502,1.72874
5139110,1,0.06332,99.2108,33.0754,-55.267
5139110,3,0.0233039,99.2106,33.0756,-55.2672
5385893,1,0.00925,99.6418,56.4502,-29.4335
5385893,3,0.0380288,99.6417,56.4496,-29.434
5518072,1,0.00925,99.0936,74.8082,8.70952
5518072,3,0.036017,99.0933,74.8088,8.70979
5572368,1,0.06332,99.9842,-53.6357,-59.0329
5572368,3,0.00104379,99.9842,-53.6357,-59.0329
5616681,1,0.010876,99.7401,69.9616,-68.8575
5616681,4,0.0450538,99.7402,69.961,-68.8583
5721604,1,0.06332,99.9038,18.4869,58.5236
5721604,3,0.0101036,99.9038,18.4869,58.5237
5766915,3,0.0285658,99.9742,16.6148,-73.9085
5767170,1,0.06332,99.7942,-42.9179,-62.7032
5767170,3,0.0450411,99.7933,-42.9173,-62.7033
5863682,1,0.06332,99.8437,-29.2398,-45.0018
5863682,3,0.0354671,99.8432,-29.2396,-45.0023
5908674,1,0.010355,99.8429,37.0486,-29.524
5908674,3,0.0488197,99.8427,37.0487,-29.5252
5908991,1,0.06332,99.9247,31.8262,69.2748
5908991,3,0.0354903,99.9242,31.8259,69.2744
6056584,1,0.06332,99.9465,-33.3117,42.7867
6056584,3,0.000470774,99.9465,-33.3117,42.7867
6104928,1,0.010876,99.9776,71.7415,64.5868
6104928,3,0.0316603,99.9773,71.742,64.5872
6154262,1,0.010355,99.1059,-4.76778,37.9332
6154262,3,0.0427289,99.1062,-4.76686,37.9332
6155075,1,0.010876,99.9424,-0.622359,-49.804
6155075,3,0.0316527,99.9423,-0.622942,-49.8041
6206152,1,0.06332,99.8859,7.14189,70.6724
6206152,3,0.00805326,99.8859,7.1419,70.6725
