#class tools::wcsv::ntuple
#title Particle Energy Data
#separator 44
#vector_separator 59
#column int EventID
#column int TrackID
#column double Edep
#column double PosX
#column double PosY
#column double PosZ
#column int DetectorID
6725,1,0.00925,399.28,10.3043,-20.0474,3
6725,3,0.0380746,399.28,10.3036,-20.0471,3
8630,1,0.06332,499.775,-79.3852,-27.6996,1
8630,3,0.0220591,499.775,-79.3854,-27.6995,1
9084,1,0.010876,498.148,50.8248,-157.865,2
9084,3,0.0423527,498.147,50.8255,-157.865,2
9236,1,0.040446,482.005,71.9327,-20.0737,3
9236,3,0.00860911,482.004,71.9327,-20.0737,3
95806,1,0.06332,493.225,-8.1586,-20.0203,1
95806,3,0.00142065,493.225,-8.15859,-20.0203,1
96095,1,0.010876,499.991,-22.0558,-36.1698,1
96095,3,0.0102983,499.988,-22.0538,-36.1707,1
96095,3,0.0671537,499.987,-22.0534,-36.1725,1
96422,1,0.06332,498.977,-27.3298,-47.6001,1
96422,3,0.0369954,498.977,-27.3305,-47.5998,1
97377,1,0.06332,499.542,58.3406,-92.6181,3
97377,3,0.00388478,499.542,58.3406,-92.6181,3
145665,1,0.00925,499.936,47.7008,-86.0015,3
145665,3,0.0405707,499.935,47.701,-86.0015,3
145708,1,0.06332,499.979,-35.002,-60.8836,1
145708,3,0.00298201,499.979,-35.002,-60.8836,1
147931,1,0.06332,499.613,-24.3582,-39.3942,1
147931,4,0.0160916,499.613,-24.3583,-39.3944,1
147931,3,0.0286118,499.544,-24.3106,-39.3555,1
190214,1,0.010876,499.632,3.00602,-45.6777,3
190214,3,0.0380757,499.632,3.00587,-45.6776,3
190298,1,0.010355,499.869,11.7619,-25.5897,3
190298,3,0.0288681,499.868,11.7623,-25.5894,3
190609,1,0.06332,499.853,-5.3636,-80.6955,1
190609,5,0.0339272,499.853,-5.36343,-80.6951,1
190857,1,0.06332,499.997,7.1753,-113.994,2
190857,3,0.00937409,499.998,7.17406,-113.993,2
190857,3,0.0217107,499.998,7.17374,-113.993,2
191588,1,0.010876,482.678,60.9976,-20.0134,3
191588,3,0.0216975,482.678,60.9975,-20.0137,3
251911,1,0.06332,499.362,69.7133,-116.652,2
251911,3,0.0518043,499.361,69.7137,-116.652,2
252450,1,0.06332,499.643,-66.1715,-132.018,0
252450,3,0.0413506,499.643,-66.1719,-132.018,0
328934,1,0.00925,499.174,72.5059,-53.7466,3
328934,4,0.0594653,499.173,72.5054,-53.7452,3
330675,1,0.002499,499.801,8.96402,-174.893,2
330675,3,0.0300545,499.801,8.9636,-174.893,2
330915,1,0.002032,375.572,-5.69889,-20.0016,1
330915,3,0.00114019,375.571,-5.69862,-20.002,1
330915,3,0.00315065,375.57,-5.69884,-20.0025,1
330915,3,0.00663976,375.57,-5.69974,-20.0031,1
330915,3,0.0295524,375.57,-5.69993,-20.0034,1
330996,1,0.010876,499.593,-57.673,-127.17,0
330996,5,0.0399578,499.594,-57.6725,-127.171,0
330996,4,0.0117858,499.576,-57.6706,-127.182,0
392247,1,0.06332,499.595,-49.4607,-105.917,0
392247,3,0.0156637,499.595,-49.4608,-105.917,0
392752,1,0.010876,492.778,32.9229,-20.1795,3
392752,3,0.0251418,492.778,32.9233,-20.1794,3
394547,1,0.00925,499.912,49.4227,-74.5025,3
394547,3,0.0261068,499.912,49.4229,-74.5022,3
468144,1,0.010876,499.5,-2.46886,-23.7692,1
468144,3,0.0384102,499.5,-2.46966,-23.7693,1
468896,1,0.010876,499.717,-27.1331,-45.578,1
468896,3,0.0467775,499.717,-27.1335,-45.5773,1
554715,1,0.00925,491.176,1.78999,-20.0396,3
554715,3,0.0542054,491.177,1.78866,-20.0394,3
554725,1,0.002499,499.56,21.5581,-164.92,2
554725,3,0.0306391,499.56,21.5579,-164.92,2
556107,1,0.002499,499.965,-58.972,-27.2168,1
556107,3,0.0510149,499.964,-58.9721,-27.2156,1
616753,1,0.010355,499.785,77.5197,-42.6212,3
616753,4,0.0387463,499.785,77.52,-42.6219,3
618027,1,0.000213,499.287,-17.6959,-90.348,1
618027,3,0.0529145,499.286,-17.6954,-90.3489,1
618305,1,0.017041,499.989,-7.67312,-84.7464,1
618305,3,0.0150543,499.989,-7.67319,-84.7466,1
679874,1,0.040446,499.129,31.4916,-137.792,2
679874,5,0.0655301,499.128,31.4915,-137.791,2
679874,4,0.000612139,499.796,31.4866,-137.491,2
