#class tools::wcsv::ntuple
#title Particle Energy Data
#separator 44
#vector_separator 59
#column int EventID
#column int TrackID
#column double Edep
#column double PosX
#column double PosY
#column double PosZ
#column int DetectorID
37047,1,0.010876,451.831,53.9908,-20.0582,3
37047,3,0.0338679,451.83,53.9909,-20.0587,3
37419,1,0.00925,499.494,-50.741,-30.8127,1
37419,3,0.0446979,499.494,-50.7417,-30.8132,1
37830,1,0.06332,499.843,50.8153,-81.3281,3
37830,3,0.00121913,499.843,50.8153,-81.3281,3
123336,1,0.06332,499.883,-74.0353,-70.477,1
123336,4,0.0175648,499.883,-74.0355,-70.477,1
123861,1,0.06332,499.893,-53.9395,-85.5279,1
123861,3,0.0262395,499.892,-53.9395,-85.5282,1
125513,1,0.06332,499.95,-30.5703,-130.656,0
125513,3,0.010275,499.95,-30.5703,-130.656,0
125653,1,0.00925,499.992,23.3464,-23.5726,3
125653,3,0.0446503,499.992,23.346,-23.5734,3
177481,1,0.00925,499.891,28.904,-47.9196,3
177481,3,0.033382,499.891,28.9039,-47.9202,3
179538,1,0.06332,499.815,-24.2897,-152.5,0
179538,3,0.0123581,499.815,-24.2897,-152.5,0
179840,1,0.06332,499.96,64.9751,-74.0937,3
179840,4,0.0241476,499.96,64.9753,-74.0936,3
234075,1,0.010876,499.41,-39.3404,-63.0732,1
234075,3,0.032571,499.41,-39.3406,-63.0727,1
235115,1,0.002499,499.097,61.178,-98.2632,3
235115,3,0.0465395,499.096,61.1778,-98.263,3
236022,1,0.06332,499.195,63.3466,-84.514,3
236022,3,0.00656714,499.195,63.3466,-84.514,3
236329,1,0.00227,499.932,-47.6197,-126.779,0
236329,3,0.0408376,499.932,-47.6196,-126.779,0
236909,1,0.010876,421.152,61.4569,-20.0007,3
236909,3,0.00239006,421.152,61.4567,-20.0005,3
236909,3,0.000167887,421.151,61.4568,-20.0006,3
236909,3,0.00224413,421.152,61.4565,-20.0007,3
236909,3,0.00329968,421.151,61.4564,-20.001,3
236909,3,0.0137528,421.151,61.4564,-20.0011,3
285587,1,0.00925,499.752,-50.1832,-41.5019,1
285587,3,0.029511,499.752,-50.1829,-41.5021,1
285712,1,0.010876,499.98,51.7676,-89.6616,3
285712,3,0.0306125,499.98,51.7677,-89.6621,3
286764,1,0.06332,499.962,-11.9473,-57.564,1
286764,3,0.0320445,499.962,-11.9477,-57.5644,1
286808,1,0.010876,499.612,32.1055,-63.9322,3
286808,3,0.0792299,499.611,32.1051,-63.9344,3
286964,1,0.06332,452.642,46.4015,-20.0044,3
286964,3,0.00541915,452.642,46.4015,-20.0044,3
313290,1,0.06332,499.825,29.729,-60.0127,3
313290,3,0.0102529,499.825,29.7289,-60.0128,3
314385,1,0.06332,499.781,-76.6807,-42.8594,1
314385,3,0.0452784,499.78,-76.68,-42.8594,1
364300,1,0.06332,499.974,-61.4797,-82.337,1
364300,3,1.6699e-05,499.974,-61.4797,-82.337,1
364977,1,0.017041,499.64,-41.9157,-82.4448,1
364977,3,0.0257192,499.64,-41.916,-82.4445,1
366151,1,0.00925,354.145,25.2737,-179.85,2
366151,4,0.0537059,354.145,25.2748,-179.85,2
366605,1,0.010876,499.796,71.1122,-35.7494,3
366605,3,0.0586855,499.795,71.1121,-35.7483,3
415543,1,0.06332,499.739,-70.5328,-132.462,0
415543,5,0.0353111,499.739,-70.5325,-132.463,0
446804,1,0.002499,499.851,40.0474,-56.2394,3
446804,5,0.0634878,499.85,40.0472,-56.2381,3
447098,1,0.010876,499.774,-29.3668,-117.47,0
447098,3,0.0332692,499.774,-29.3664,-117.47,0
448506,1,0.010876,499.831,-73.86,-95.8787,1
448506,3,0.0409301,499.832,-73.8596,-95.8788,1
496539,1,0.00925,499.68,-13.1732,-157.043,0
496539,3,0.0382346,499.68,-13.1738,-157.044,0
497493,1,0.06332,499.487,-67.7234,-37.3167,1
497493,3,0.0243757,499.487,-67.7237,-37.3165,1
497905,1,0.010876,499.233,38.4933,-51.5087,3
497905,3,0.0465318,499.232,38.4939,-51.5084,3
498178,1,0.002499,499.668,-25.4508,-31.0633,1
498178,3,0.0448737,499.667,-25.4507,-31.0623,1
499238,1,0.010876,499.982,21.7524,-50.0541,3
499238,3,0.050697,499.98,21.7517,-50.0541,3
499283,1,0.06332,499.582,-50.8113,-142.66,0
499283,4,0.0418308,499.582,-50.8119,-142.66,0
538903,1,0.00925,499.946,-42.7205,-167.326,0
538903,3,0.073643,499.945,-42.7187,-167.326,0
539020,1,0.06332,499.205,-12.0252,-175.426,0
539020,3,0.0340946,499.204,-12.0248,-175.425,0
539297,1,0.010355,499.635,49.7616,-20.0975,3
539297,3,0.032375,499.635,49.7622,-20.0978,3
539766,1,0.06332,499.849,50.887,-92.8553,3
539766,4,0.0057876,499.849,50.887,-92.8553,3
540008,1,0.010876,325.715,40.034,-20.0029,3
