#class tools::wcsv::ntuple
#title Particle Energy Data
#separator 44
#vector_separator 59
#column int EventID
#column int TrackID
#column double Edep
#column double PosX
#column double PosY
#column double PosZ
#column int DetectorID
23548,1,0.00227,403.728,-57.6235,-20.1393,1
23548,3,0.0582412,403.727,-57.6235,-20.1405,1
23939,1,0.06332,499.877,77.9262,-136.75,2
23939,3,0.00520456,499.877,77.9263,-136.75,2
24812,1,0.017041,492.619,13.8251,-20.0497,3
24812,3,0.0284083,492.619,13.8253,-20.05,3
91839,1,0.06332,499.857,-29.6668,-111.572,0
91839,3,0.0364522,499.857,-29.6673,-111.572,0
92788,1,0.00925,466.648,25.4186,-20.0641,3
92788,3,0.0788671,466.648,25.4173,-20.0663,3
93271,1,0.010876,499.925,57.5942,-114.642,2
93271,3,0.0383168,499.925,57.5948,-114.642,2
94286,1,0.00925,499.488,-40.6976,-130.977,0
94286,3,0.0494512,499.489,-40.6987,-130.977,0
142292,1,0.017041,499.924,-30.9102,-53.2826,1
142292,3,0.039761,499.925,-30.911,-53.2826,1
143065,1,0.06332,499.995,-32.7648,-29.7317,1
143065,4,0.0177164,499.995,-32.765,-29.7316,1
143532,1,0.06332,499.707,78.0542,-49.2207,3
143532,3,0.0151316,499.707,78.0544,-49.2207,3
247651,1,0.010355,499.9,-63.4619,-65.8669,1
247651,3,0.0237466,499.9,-63.4617,-65.867,1
248485,1,0.010876,499.693,5.71668,-70.1609,3
248485,3,0.0421399,499.693,5.71651,-70.1618,3
249419,1,0.00925,499.911,-15.748,-68.3005,1
249419,3,0.072466,499.911,-15.7461,-68.2996,1
321653,1,0.010355,499.721,67.0948,-71.8771,3
321653,3,0.0380325,499.721,67.0946,-71.8775,3
322420,1,0.06332,499.855,11.6499,-33.6468,3
322420,3,0.00379222,499.855,11.6499,-33.6468,3
366896,1,0.06332,499.932,31.7288,-86.3826,3
366896,3,0.0371015,499.932,31.7291,-86.3819,3
368357,1,0.010355,499.982,-57.6301,-45.2403,1
368357,3,0.0300709,499.982,-57.6306,-45.2405,1
369406,1,0.06332,499.713,-76.5823,-27.3523,1
369406,4,0.046681,499.713,-76.583,-27.3527,1
369700,1,0.00925,497.126,79.9001,-93.4321,3
369700,4,0.0903341,497.125,79.9029,-93.4333,3
459933,1,0.002499,499.413,-5.0306,-145.439,0
459933,3,0.044862,499.412,-5.02993,-145.438,0
460790,1,0.00925,490.21,-25.8612,-20.5648,1
460790,3,0.0330089,490.21,-25.861,-20.5654,1
460933,1,0.010876,499.62,59.2574,-179.173,2
460933,3,0.0351985,499.62,59.2577,-179.174,2
547491,1,0.06332,499.691,30.7138,-112.515,2
547491,3,0.017573,499.69,30.7138,-112.515,2
548360,1,0.010876,499.964,61.3671,-152.754,2
548360,3,0.0366038,499.963,61.3669,-152.755,2
548641,1,0.06332,499.913,7.58828,-127.735,2
548641,3,0.00767186,499.913,7.58824,-127.735,2
613896,1,0.06332,492.118,3.76598,-21.1625,3
613896,3,0.0337257,492.118,3.76639,-21.1628,3
615109,1,0.00925,499.904,22.7727,-165.646,2
615109,3,0.0458582,499.903,22.7736,-165.645,2
615135,1,0.06332,499.561,5.4586,-68.7478,3
615135,3,0.0206817,499.561,5.45837,-68.7479,3
689509,1,0.06332,499.681,64.04,-134.96,2
689509,3,0.0213726,499.681,64.0398,-134.96,2
690514,1,0.010355,499.863,-78.6451,-126.209,0
690514,4,0.0341804,499.863,-78.6445,-126.21,0
690971,1,0.010876,499.903,-72.4849,-39.5582,1
690971,3,0.0229539,499.903,-72.4852,-39.5581,1
745226,1,0.06332,499.882,-34.6287,-158.769,0
745226,3,0.0296187,499.882,-34.6283,-158.769,0
851009,1,0.06332,498.672,-46.0001,-115.676,0
851009,3,0.0459987,498.672,-45.9992,-115.676,0
852454,1,0.010876,499.903,38.5258,-122.578,2
852454,3,0.030997,499.902,38.5261,-122.578,2
853648,1,0.06332,499.809,25.0018,-112.142,2
853648,3,0.0203869,499.809,25.0019,-112.142,2
853721,1,0.00925,499.738,-64.5816,-146.038,0
853721,3,0.0392646,499.738,-64.5818,-146.039,0
911059,1,0.002499,446.45,32.8026,-20.1498,3
911059,3,0.0508833,446.449,32.802,-20.1507,3
912919,1,0.002499,499.985,64.8125,-58.2686,3
912919,5,0.0242445,499.982,64.808,-58.2647,3
912919,5,0.0581578,499.982,64.8066,-58.2641,3
913059,1,0.002375,499.178,15.5931,-47.8626,3
913059,3,0.0591542,499.177,15.5924,-47.8638,3
1095334,1,0.06332,499.685,4.67399,-132.75,2
1095334,3,0.0290657,499.685,4.67371,-132.75,2
1095807,1,0.010355,466.997,-21.2493,-20.0625,1
1095807,3,0.0246392,466.997,-21.2495,-20.0622,1
1097070,1,0.00925,495.288,-46.0195,-20.0903,1
1097070,3,0.0404047,495.288,-46.0202,-20.0908,1
1170458,1,0.002032,499.886,76.4882,-71.4621,3
1170458,2,0.056968,499.885,76.487,-71.4615,3
1172189,1,0.06332,498.212,7.15094,-20.0735,3
1172189,3,0.0212412,498.212,7.15096,-20.0738,3
1388548,1,0.002499,499.96,18.5769,-119.006,2
1388548,3,0.0924378,499.959,18.5787,-119.009,2
1388796,1,0.06332,499.937,-50.3514,-178.896,0
1388796,3,0.017354,499.937,-50.3512,-178.896,0
1389307,1,0.06332,499.848,-7.35124,-144.402,0
1389307,3,5.77153e-05,499.848,-7.35124,-144.402,0
1390033,1,0.00925,499.349,-59.0324,-147.636,0
1390033,3,0.0452212,499.349,-59.0331,-147.637,0
1390640,1,0.06332,499.531,-9.58666,-50.3806,1
1390640,3,0.00701619,499.531,-9.58668,-50.3806,1
1454681,1,0.06332,499.805,43.3494,-154.018,2
1454681,4,0.0334357,499.805,43.3491,-154.018,2
1456166,1,0.010876,495.826,7.87057,-20.017,3
1456166,2,0.026124,495.827,7.87041,-20.017,3
1456273,1,0.06332,498.91,73.5479,-121.606,2
1456273,3,0.0253097,498.91,73.5483,-121.605,2
1456821,1,0.00925,499.595,78.3912,-92.1533,3
1456821,3,0.0407092,499.595,78.392,-92.1537,3
1456921,1,0.010876,334.774,-14.6395,-20.0042,1
1456921,3,0.00409019,334.775,-14.6413,-20.005,1
1456921,3,0.00576493,334.776,-14.6424,-20.0063,1
1456921,3,0.0424885,334.777,-14.6427,-20.0069,1
1457047,1,0.06332,347.162,23.1839,-20.1889,3
1457047,5,0.0266882,347.163,23.184,-20.1893,3
1457302,1,0.06332,499.78,-28.4851,-127.427,0
1457302,4,0.00478062,499.78,-28.4851,-127.427,0
1530765,1,0.010355,499.974,60.2992,-37.2987,3
1530765,3,0.0729158,499.974,60.3008,-37.3002,3
1531877,1,0.06332,499.944,-52.9556,-34.5865,1
1531877,3,0.00961092,499.944,-52.9556,-34.5864,1
1532736,1,0.06332,498.904,-0.959899,-141.877,0
1532736,4,0.0446101,498.904,-0.958884,-141.877,0
1594552,1,0.002375,499.986,6.84027,-32.9493,3
1594552,3,0.0505538,499.986,6.84147,-32.9495,3
1595745,1,0.010355,499.873,31.8173,-38.6487,3
1595745,3,0.030633,499.873,31.8173,-38.6492,3
1668481,1,0.002499,499.939,40.7678,-83.8762,3
1668481,3,0.0444448,499.938,40.7672,-83.8756,3
1726865,1,0.06332,499.521,-24.6766,-122.416,0
1726865,3,0.0208301,499.521,-24.6764,-122.416,0
1726927,1,0.010876,499.713,-65.9676,-108.051,0
1726927,3,0.0435444,499.713,-65.9676,-108.052,0
1727747,1,0.06332,499.825,68.9263,-84.1647,3
1727747,3,0.00223507,499.825,68.9263,-84.1647,3
1728472,1,0.00925,499.37,7.72403,-68.564,3
1728472,3,0.049781,499.371,7.7241,-68.5649,3
1728535,1,0.010876,499.897,31.4838,-86.2231,3
1728535,3,0.0232412,499.897,31.4837,-86.2234,3
1729003,1,0.010876,477.286,-33.032,-20.0592,1
1729003,3,0.090278,477.283,-33.0302,-20.0583,1
1729220,1,0.010876,499.881,-73.0053,-125.027,0
1729220,3,0.061721,499.881,-73.0061,-125.028,0
1784203,1,0.010355,499.832,-13.2262,-22.8258,1
1784203,3,0.0333221,499.832,-13.2263,-22.8254,1
1785030,1,0.00925,482.155,10.573,-20.1354,3
1785030,3,0.0836892,482.154,10.5704,-20.1355,3
1834453,1,0.017041,499.923,19.7696,-159.782,2
1834453,3,0.0336248,499.922,19.7695,-159.781,2
1835183,1,0.06332,499.584,38.6384,-34.8485,3
1835183,4,0.0437462,499.584,38.6387,-34.8494,3
1835456,1,0.06332,499.929,65.5571,-43.9598,3
1835456,3,0.0199887,499.929,65.5573,-43.9598,3
1836385,1,0.06332,499.749,-62.4835,-101.895,0
1836385,3,0.0273488,499.749,-62.4835,-101.895,0
1836672,1,0.010876,499.78,-74.8459,-74.6935,1
1836672,3,0.0422664,499.78,-74.8458,-74.6926,1
1836896,1,0.010355,499.99,-60.551,-30.1668,1
1836896,3,0.0286827,499.99,-60.5512,-30.1673,1
1909583,1,0.010876,499.973,65.9276,-40.6657,3
1909583,3,0.0281761,499.974,65.9272,-40.6658,3
1958590,1,0.00925,499.766,29.715,-160.174,2
1958590,3,0.034466,499.767,29.7148,-160.173,2
1958719,1,0.002499,499.668,-17.0275,-28.8445,1
1958719,3,0.0777663,499.666,-17.0263,-28.843,1
1959456,1,0.002499,499.986,-48.2538,-32.7385,1
1959456,3,0.0447874,499.985,-48.2546,-32.7383,1
2013043,1,0.06332,499.946,67.315,-26.5893,3
2013043,3,0.00218003,499.946,67.315,-26.5893,3
2013196,1,0.00925,499.253,6.60248,-58.5387,3
2013196,3,0.0532246,499.252,6.6019,-58.5388,3
2013676,1,0.010876,499.881,-34.3994,-169.302,0
2013676,3,0.0379384,499.881,-34.3994,-169.303,0
2069981,1,0.010355,499.388,-57.913,-66.2625,1
2069981,4,0.0365512,499.388,-57.9134,-66.2619,1
2070265,1,0.06332,499.949,47.0342,-179.959,2
2070265,3,0.0360857,499.948,47.0342,-179.958,2
2138090,1,0.06332,499.961,18.5262,-176.561,2
2138090,3,0.0114311,499.961,18.5263,-176.561,2
2138112,1,0.00227,499.464,45.3466,-25.4134,3
