#class tools::wcsv::ntuple
#title Particle Energy Data
#separator 44
#vector_separator 59
#column int EventID
#column int TrackID
#column double Edep
#column double PosX
#column double PosY
#column double PosZ
#column int DetectorID
26246,1,0.06332,389.717,44.7405,-20.0351,3
26246,3,0.0253137,389.718,44.7402,-20.0348,3
27029,1,0.00925,499.337,-68.3665,-30.3005,1
27029,3,0.0469626,499.336,-68.3664,-30.3011,1
27321,1,0.010876,499.986,-0.63484,-37.1867,1
27321,3,0.0264095,499.986,-0.634561,-37.1869,1
50682,1,0.00227,499.815,55.269,-46.8565,3
50682,3,0.0336896,499.815,55.2695,-46.857,3
51273,1,0.001647,499.415,63.9961,-114.81,2
51273,3,0.0599818,499.414,63.9974,-114.81,2
51675,1,0.010355,499.698,-18.3103,-65.484,1
51675,3,0.0818472,499.696,-18.3094,-65.4825,1
53124,1,0.06332,499.962,16.4666,-162.349,2
53124,3,0.00401103,499.962,16.4666,-162.349,2
120239,1,0.00227,499.996,-61.1723,-135.67,0
120239,3,0.00413661,499.996,-61.1739,-135.668,0
120239,3,0.0187202,499.996,-61.1742,-135.666,0
120239,3,0.0208961,499.996,-61.1742,-135.666,0
120641,1,0.06332,499.91,77.9384,-146.015,2
120641,11,0.0379092,499.91,77.9384,-146.015,2
120842,1,0.06332,499.229,-72.086,-83.1004,1
120842,4,0.0269318,499.229,-72.0864,-83.1004,1
121018,1,0.002032,499.98,60.6026,-177.832,2
121018,3,0.0460535,499.979,60.6024,-177.833,2
121401,1,0.06332,499.931,-55.5099,-155.006,0
121401,3,0.0472593,499.93,-55.5102,-155.006,0
226823,1,0.010876,499.973,-10.9678,-144.527,0
226823,2,0.030124,499.974,-10.9675,-144.527,0
262610,1,0.06332,391.92,68.262,-20.008,3
262610,3,0.00910514,391.92,68.262,-20.0081,3
263071,1,0.00925,499.973,-24.8841,-76.2474,1
263071,5,0.0305969,499.973,-24.8839,-76.2478,1
263071,4,0.00116293,499.994,-25.0451,-76.2314,1
263071,3,0.00414865,499.995,-25.0468,-76.2332,1
263155,1,0.06332,499.896,68.4757,-85.0638,3
263155,3,0.0225735,499.896,68.4758,-85.0638,3
263440,1,0.010876,499.455,-60.1636,-71.8762,1
263440,3,0.034417,499.455,-60.1633,-71.8768,1
263443,1,0.002032,499.993,32.3147,-178.521,2
263443,3,0.0440329,499.993,32.3141,-178.522,2
263618,1,0.00227,499.962,-51.0224,-31.2982,1
263618,3,0.0339279,499.962,-51.0227,-31.2988,1
264439,1,0.06332,499.896,-21.0991,-82.2298,1
264439,4,0.0293985,499.896,-21.0991,-82.2293,1
264540,1,0.010876,499.689,-13.5492,-31.2634,1
264540,3,0.0310267,499.689,-13.5498,-31.2635,1
265430,1,0.010876,499.997,54.3329,-74.5071,3
265430,3,0.00568228,499.995,54.3335,-74.5066,3
265430,3,0.0316713,499.995,54.334,-74.5064,3
296815,1,0.06332,499.907,-55.7415,-90.7505,1
296815,4,0.0105222,499.907,-55.7415,-90.7504,1
297063,1,0.06332,499.105,56.0065,-34.1898,3
297063,3,0.0357096,499.105,56.0071,-34.1894,3
343538,1,0.002032,499.727,35.0622,-27.9479,3
343538,3,0.0383831,499.727,35.0629,-27.9477,3
343633,1,0.06332,499.932,-20.0928,-163.862,0
343633,3,0.0177387,499.932,-20.0929,-163.862,0
399518,1,0.002032,498.894,60.0418,-105.068,2
